AppID,Name,Release date,Price,Publishers,Peak CCU,Positive,Negative,Review Ratio,class,revenue,Header image
2272250,forgive me father 2,2023-10-19,19.99,Fulqrum,12,200,15,0.9302325581395348,AA,1201973.0,https://cdn.akamai.steamstatic.com/steam/apps/2272250/header.jpg?t=1701446799
2131680,metal gear & metal gear 2: solid snake,2023-10-24,19.99,Konami,16,147,53,0.735,AAA,1201828.0,https://cdn.akamai.steamstatic.com/steam/apps/2131680/header.jpg?t=1701320331
1447000,motogp™21,2021-04-22,39.99,Milestone,63,1250,291,0.8111615833874107,AA,1200319.0,https://cdn.akamai.steamstatic.com/steam/apps/1447000/header.jpg?t=1624539724
1101360,rock of ages 3: make & break,2020-07-21,29.99,Modus,7,547,199,0.7332439678284183,Indie,1199806.0,https://cdn.akamai.steamstatic.com/steam/apps/1101360/header.jpg?t=1599239331
1160220,paradise killer,2020-09-04,19.99,Fellow Traveller,17,2388,154,0.939417781274587,Indie,1198375.0,https://cdn.akamai.steamstatic.com/steam/apps/1160220/header.jpg?t=1657534786
219780,divinity ii: developer's cut,2012-10-29,19.99,"Focus Home, Larian",68,3261,619,0.8404639175257732,Indie,1198357.0,https://cdn.akamai.steamstatic.com/steam/apps/219780/header.jpg?t=1568735670
1514840,all-in-one sports vr,2021-02-25,19.99,Appnori,7,288,60,0.8275862068965517,Indie,1198008.0,https://cdn.akamai.steamstatic.com/steam/apps/1514840/header.jpg?t=1642401118
535520,nidhogg 2,2017-08-15,14.99,Messhof,12,837,193,0.8126213592233009,Indie,1197881.0,https://cdn.akamai.steamstatic.com/steam/apps/535520/header.jpg?t=1574376543
11450,overlord™,2007-10-26,4.99,"Codemasters, Electronic Arts",66,5087,364,0.933223261786828,Indie,1196852.0,https://cdn.akamai.steamstatic.com/steam/apps/11450/header.jpg?t=1656371873
619780,the swords of ditto: mormo's curse,2018-04-24,14.99,Devolver,15,1315,799,0.6220435193945127,Indie,1196012.0,https://cdn.akamai.steamstatic.com/steam/apps/619780/header.jpg?t=1619204741
1684930,cultic,2022-10-13,9.99,3d Realms,651,680,6,0.9912536443148688,Indie,1194894.0,https://cdn.akamai.steamstatic.com/steam/apps/1684930/header.jpg?t=1665777564
1029210,30xx,2021-02-17,19.99,Batterystaple,43,957,62,0.9391560353287536,Indie,1194212.0,https://cdn.akamai.steamstatic.com/steam/apps/1029210/header.jpg?t=1651508947
280180,hover,2017-05-31,19.99,Dear Villagers,7,1588,374,0.8093781855249745,Indie,1192612.0,https://cdn.akamai.steamstatic.com/steam/apps/280180/header.jpg?t=1656581886
919370,overdungeon,2019-08-22,14.99,Pocketpair,11,2183,594,0.7861001080302484,AA,1191705.0,https://cdn.akamai.steamstatic.com/steam/apps/919370/header.jpg?t=1624872764
1347970,patch quest,2021-05-07,13.99,Curve,11,361,7,0.9809782608695652,AA,1191205.0,https://cdn.akamai.steamstatic.com/steam/apps/1347970/header.jpg?t=1657214013
1308700,wizardry: the five ordeals,2021-12-17,29.99,Game*spark,99,196,28,0.875,Indie,1191074.0,https://cdn.akamai.steamstatic.com/steam/apps/1308700/header.jpg?t=1658173004
12320,sacred gold,2008-07-09,9.99,Thq Nordic,92,2777,515,0.8435601458080194,AA,1191001.0,https://cdn.akamai.steamstatic.com/steam/apps/12320/header.jpg?t=1643789230
1267540,wrc 9 fia world rally championship,2021-09-16,29.99,Nacon,22,212,61,0.7765567765567766,AA,1190217.0,https://cdn.akamai.steamstatic.com/steam/apps/1267540/header.jpg?t=1651564126
1586800,lil gator game,2022-12-14,13.99,Playtonic Friends,191,461,3,0.9935344827586208,Indie,1189633.0,https://cdn.akamai.steamstatic.com/steam/apps/1586800/header.jpg?t=1671038325
233740,organ trail: director's cut,2013-03-19,4.99,The Men Who Wear Many Hats,7,2490,325,0.8845470692717584,Indie,1189389.0,https://cdn.akamai.steamstatic.com/steam/apps/233740/header.jpg?t=1579973265
2183650,mega man x dive offline,2023-08-31,29.99,Capcom,42,578,92,0.8626865671641791,AAA,1188990.0,https://cdn.akamai.steamstatic.com/steam/apps/2183650/header.jpg?t=1698801444
982290,airborne kingdom,2022-03-07,24.99,Freedom,37,832,122,0.8721174004192872,Indie,1188721.0,https://cdn.akamai.steamstatic.com/steam/apps/982290/header.jpg?t=1658348475
2499470,pumping simulator 2,2023-09-12,17.99,Lance,469,548,28,0.9513888888888888,Indie,1188647.0,https://cdn.akamai.steamstatic.com/steam/apps/2499470/header.jpg?t=1700932265
1949030,sherlock holmes the awakened,2023-04-11,39.99,Frogwares,95,365,43,0.8946078431372549,Indie,1188422.0,https://cdn.akamai.steamstatic.com/steam/apps/1949030/header.jpg?t=1681977326
467520,power & revolution,2016-05-26,49.99,Eversim,27,675,504,0.5725190839694656,Indie,1188277.0,https://cdn.akamai.steamstatic.com/steam/apps/467520/header.jpg?t=1515589969
1540560,operator,2021-05-28,0.99,"Chemical, Vector 2",2,707,488,0.5916317991631799,Indie,1188014.0,https://cdn.akamai.steamstatic.com/steam/apps/1540560/header.jpg?t=1658178059
770810,"good pizza, great pizza - cooking simulator game",2018-06-05,14.99,Tapblaze,22,944,87,0.915615906886518,Indie,1187817.0,https://cdn.akamai.steamstatic.com/steam/apps/770810/header.jpg?t=1655837171
1946700,layers of fear,2023-06-15,25.49,Bloober Team Sa,411,209,59,0.7798507462686567,Indie,1187582.0,https://cdn.akamai.steamstatic.com/steam/apps/1946700/header.jpg?t=1686916184
2201710,three kingdoms zhao yun,2024-01-17,17.99,Etime,8272,1179,331,0.7807947019867549,Indie,1187176.0,https://cdn.akamai.steamstatic.com/steam/apps/2201710/header.jpg?t=1705849250
581630,sword with sauce,2018-03-20,2.99,Diatomic,12,4771,862,0.8469731936800994,Indie,1185212.0,https://cdn.akamai.steamstatic.com/steam/apps/581630/header.jpg?t=1521604471
598060,slasher's keep,2020-11-19,13.99,Damian Schloter,9,1523,265,0.8517897091722595,Indie,1184508.0,https://cdn.akamai.steamstatic.com/steam/apps/598060/header.jpg?t=1623343275
1695830,baldur's gate: dark alliance,2021-12-17,29.99,Interplay,95,435,76,0.8512720156555773,Indie,1182127.0,https://cdn.akamai.steamstatic.com/steam/apps/1695830/header.jpg?t=1654887460
1722860,munchkin digital,2022-12-01,14.99,Dire Wolf,316,83,32,0.7217391304347827,Indie,1182052.0,https://cdn.akamai.steamstatic.com/steam/apps/1722860/header.jpg?t=1669915909
21090,f.e.a.r.,2010-05-21,54.99,Warner Bros,74,10739,668,0.9414394669939512,AAA,1181972.0,https://cdn.akamai.steamstatic.com/steam/apps/21090/header.jpg?t=1634068160
1202900,assemble with care,2020-03-26,7.99,Ustwo,8,2513,228,0.916818679314119,Indie,1181477.0,https://cdn.akamai.steamstatic.com/steam/apps/1202900/header.jpg?t=1650362349
404540,nex machina,2017-06-20,19.99,Housemarque,4,1637,231,0.8763383297644539,Indie,1179594.0,https://cdn.akamai.steamstatic.com/steam/apps/404540/header.jpg?t=1591699254
259680,tales of maj'eyal,2013-12-12,6.99,Netcore,211,5161,239,0.9557407407407408,Indie,1177646.0,https://cdn.akamai.steamstatic.com/steam/apps/259680/header.jpg?t=1652464308
710470,little witch academia: chamber of time,2018-05-15,5.99,Bandai Namco,7,924,256,0.7830508474576271,AAA,1177467.0,https://cdn.akamai.steamstatic.com/steam/apps/710470/header.jpg?t=1630582197
1122720,sayonara wild hearts,2019-12-12,12.99,Annapurna,9,6285,180,0.9721577726218096,AA,1176952.0,https://cdn.akamai.steamstatic.com/steam/apps/1122720/header.jpg?t=1629747217
1786200,wars and roses,2022-01-21,19.99,Blaze Worlds,4,1093,1303,0.4561769616026711,Indie,1174109.0,https://cdn.akamai.steamstatic.com/steam/apps/1786200/header.jpg?t=1658183292
55140,mx vs. atv reflex,2010-11-26,19.99,Thq Nordic,41,2717,434,0.8622659473183116,AA,1173995.0,https://cdn.akamai.steamstatic.com/steam/apps/55140/header.jpg?t=1561967440
351510,quiplash,2015-06-30,9.99,Jackbox,36,1583,186,0.894855850763143,AA,1173687.0,https://cdn.akamai.steamstatic.com/steam/apps/351510/header.jpg?t=1617219559
233840,worms clan wars,2013-08-15,24.99,Team17 Digital,29,2252,628,0.7819444444444444,Indie,1172965.0,https://cdn.akamai.steamstatic.com/steam/apps/233840/header.jpg?t=1655730300
411960,ty the tasmanian tiger,2016-12-12,14.99,Krome,13,2221,40,0.9823087129588678,Indie,1172139.0,https://cdn.akamai.steamstatic.com/steam/apps/411960/header.jpg?t=1646162682
711750,monster energy supercross - the official videogame,2018-02-13,19.99,Milestone,2,615,139,0.8156498673740054,AA,1171398.0,https://cdn.akamai.steamstatic.com/steam/apps/711750/header.jpg?t=1574343767
789760,dead or school,2019-06-03,24.99,Nanafushi,13,2173,363,0.8568611987381703,Indie,1169896.0,https://cdn.akamai.steamstatic.com/steam/apps/789760/header.jpg?t=1601950406
283160,house of the dying sun,2016-11-01,19.99,Marauder,9,1424,156,0.9012658227848102,Indie,1169763.0,https://cdn.akamai.steamstatic.com/steam/apps/283160/header.jpg?t=1577079246
515960,martha is dead,2022-02-24,29.99,Wired Productions,27,1381,345,0.8001158748551565,Indie,1169526.0,https://cdn.akamai.steamstatic.com/steam/apps/515960/header.jpg?t=1657183310
1967510,railbound,2022-09-06,11.69,Afterburn,173,146,8,0.948051948051948,Indie,1169009.0,https://cdn.akamai.steamstatic.com/steam/apps/1967510/header.jpg?t=1662451410
1057750,the suicide of rachel foster,2020-02-19,2.69,Daedalic,18,3048,1247,0.7096623981373691,AA,1167844.0,https://cdn.akamai.steamstatic.com/steam/apps/1057750/header.jpg?t=1653928214
1893810,solium infernum,2024-02-22,33.99,League Of Geeks,1006,197,17,0.9205607476635514,Indie,1167532.0,https://cdn.akamai.steamstatic.com/steam/apps/1893810/header.jpg?t=1708670283
2570810,ys x: nordics,2024-03-13,53.99,Clouded Leopard,130,40,109,0.2684563758389262,Indie,1167393.0,https://cdn.akamai.steamstatic.com/steam/apps/2570810/header.jpg?t=1710344377
1489970,highrise city,2022-03-24,24.99,Deck13,15,217,81,0.7281879194630873,Indie,1166001.0,https://cdn.akamai.steamstatic.com/steam/apps/1489970/header.jpg?t=1655220651
534370,pure farming 2018,2018-03-13,19.99,Techland,17,995,380,0.7236363636363636,AAA,1165475.0,https://cdn.akamai.steamstatic.com/steam/apps/534370/header.jpg?t=1639505951
1749750,disgaea 6 complete,2022-06-28,69.99,Nis America,204,107,57,0.6524390243902439,Indie,1165342.0,https://cdn.akamai.steamstatic.com/steam/apps/1749750/header.jpg?t=1656443681
1609230,scarlet hollow,2021-06-11,19.99,Black Tabby,6,569,4,0.9930191972076788,Indie,1164271.0,https://cdn.akamai.steamstatic.com/steam/apps/1609230/header.jpg?t=1658766124
732370,juicy realm,2018-05-03,9.99,Xd,22,2887,397,0.8791108404384896,AA,1162906.0,https://cdn.akamai.steamstatic.com/steam/apps/732370/header.jpg?t=1644166479
365160,kona,2017-03-17,14.99,Parabole,6,2318,478,0.829041487839771,Indie,1162854.0,https://cdn.akamai.steamstatic.com/steam/apps/365160/header.jpg?t=1657893145
906100,observation,2020-05-21,24.99,Devolver,11,2835,713,0.7990417136414881,Indie,1162743.0,https://cdn.akamai.steamstatic.com/steam/apps/906100/header.jpg?t=1593096556
1266540,ships at sea,2024-05-23,22.49,Misc,1102,212,125,0.629080118694362,Indie,1161989.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1266540/header.jpg?t=1716457520
2348100,"yeah! you want ""those games,"" right? so here you go! now, let's see you clear them!",2023-07-19,9.99,D3publisher,8,113,12,0.904,AA,1160785.0,https://cdn.akamai.steamstatic.com/steam/apps/2348100/header.jpg?t=1689818514
452510,under night in-birth exe:late,2016-07-12,29.99,Arc System,3,840,84,0.9090909090909092,Indie,1160121.0,https://cdn.akamai.steamstatic.com/steam/apps/452510/header.jpg?t=1634718667
260430,the four kings casino and slots,2015-06-01,0.0,Digital Leisure,67,2414,1115,0.6840464720884103,Indie,1158163.2261753096,https://cdn.akamai.steamstatic.com/steam/apps/260430/header.jpg?t=1632588549
2008920,lorelei and the laser eyes,2024-05-16,24.99,Annapurna,177,98,4,0.9607843137254902,AA,1156793.0,https://cdn.akamai.steamstatic.com/steam/apps/2008920/header.jpg?t=1715875418
838310,bloodstained: curse of the moon,2018-05-24,9.99,Inti Creates,9,3359,190,0.9464637926176388,Indie,1155877.0,https://cdn.akamai.steamstatic.com/steam/apps/838310/header.jpg?t=1616983246
1808680,snufkin: melody of moominvalley,2024-03-07,19.99,Raw Fury,83,844,13,0.9848308051341892,AA,1155810.0,https://cdn.akamai.steamstatic.com/steam/apps/1808680/header.jpg?t=1709917468
301970,screencheat,2014-10-21,14.99,Samurai Punk,6,1508,127,0.9223241590214069,Indie,1155661.0,https://cdn.akamai.steamstatic.com/steam/apps/301970/header.jpg?t=1653630262
363090,nobunaga's ambition: kakushin with power up kit,2015-06-25,54.99,Koei Tecmo,219,165,43,0.7932692307692307,AA,1154901.0,https://cdn.akamai.steamstatic.com/steam/apps/363090/header.jpg?t=1650589880
518030,aim hero,2016-09-05,4.99,Progames,49,5136,847,0.85843222463647,Indie,1154784.0,https://cdn.akamai.steamstatic.com/steam/apps/518030/header.jpg?t=1522503726
2292260,star wars™: dark forces remaster,2024-02-28,29.99,Nightdive,148,215,27,0.8884297520661157,Indie,1154297.0,https://cdn.akamai.steamstatic.com/steam/apps/2292260/header.jpg?t=1709278523
12150,max payne 2: the fall of max payne,2008-01-04,4.49,Rockstar,42,6398,375,0.9446331020227372,AAA,1154075.0,https://cdn.akamai.steamstatic.com/steam/apps/12150/header.jpg?t=1618852824
1194930,blackthorn arena,2020-05-19,19.99,Personaegame,60,2499,1089,0.6964882943143813,Indie,1149349.0,https://cdn.akamai.steamstatic.com/steam/apps/1194930/header.jpg?t=1627549036
231140,cities xl platinum,2013-02-06,9.99,Focus,12,885,653,0.5754226267880365,AAA,1147884.0,https://cdn.akamai.steamstatic.com/steam/apps/231140/header.jpg?t=1651242019
928960,godfall ultimate edition,2022-04-07,39.99,Gearbox,99,725,466,0.6087321578505458,AA,1146598.0,https://cdn.akamai.steamstatic.com/steam/apps/928960/header.jpg?t=1649434506
1236720,spirit island,2020-07-29,24.99,Handelabra,70,487,41,0.9223484848484848,Indie,1140865.0,https://cdn.akamai.steamstatic.com/steam/apps/1236720/header.jpg?t=1617637334
711540,lonely mountains: downhill,2019-10-23,9.99,Thunderful,37,1502,122,0.9248768472906403,Indie,1140401.0,https://cdn.akamai.steamstatic.com/steam/apps/711540/header.jpg?t=1652897420
1952250,samurai maiden,2022-12-08,53.99,D3publisher,381,178,141,0.5579937304075235,AA,1139799.0,https://cdn.akamai.steamstatic.com/steam/apps/1952250/header.jpg?t=1670489206
239070,hammerwatch,2013-08-12,9.99,Crackshell,20,5603,637,0.8979166666666667,Indie,1139560.0,https://cdn.akamai.steamstatic.com/steam/apps/239070/header.jpg?t=1575209264
628080,romance of the three kingdoms xii with power up kit,2018-01-16,39.99,Koei Tecmo,49,144,58,0.7128712871287128,AA,1138767.0,https://cdn.akamai.steamstatic.com/steam/apps/628080/header.jpg?t=1655182960
867290,crossroads inn anniversary edition,2019-10-23,24.99,Klabater,78,2013,1524,0.5691263782866837,Indie,1136294.0,https://cdn.akamai.steamstatic.com/steam/apps/867290/header.jpg?t=1658844073
6900,hitman: codename 47,2007-03-15,7.99,Io A/s,13,2046,779,0.7242477876106195,AA,1136232.0,https://cdn.akamai.steamstatic.com/steam/apps/6900/header.jpg?t=1599829728
1304680,voidigo,2021-02-25,14.99,Semiwork,57,1305,34,0.9746079163554892,Indie,1136017.0,https://cdn.akamai.steamstatic.com/steam/apps/1304680/header.jpg?t=1645610963
405820,turok,2015-12-17,19.99,Nightdive,13,2662,167,0.9409685401201838,Indie,1135606.0,https://cdn.akamai.steamstatic.com/steam/apps/405820/header.jpg?t=1591116079
331670,the jackbox party pack,2014-11-26,24.99,Jackbox,117,1414,125,0.9187784275503572,AA,1134652.0,https://cdn.akamai.steamstatic.com/steam/apps/331670/header.jpg?t=1597699216
34830,sniper: ghost warrior,2010-06-24,7.99,Ci,30,3895,2953,0.5687792056074766,AA,1134651.0,https://cdn.akamai.steamstatic.com/steam/apps/34830/header.jpg?t=1589356937
1508570,summer~life in the countryside~,2021-03-25,18.99,Dieselmine,3,279,101,0.7342105263157894,Indie,1132784.0,https://cdn.akamai.steamstatic.com/steam/apps/1508570/header.jpg?t=1631050250
1534980,terminus: zombie survivors,2021-03-01,15.99,Ingeon,3,181,9,0.9526315789473684,Indie,1132281.0,https://cdn.akamai.steamstatic.com/steam/apps/1534980/header.jpg?t=1658587429
2399220,nukitashi,2023-06-23,19.99,Shiravune,469,147,5,0.9671052631578948,Indie,1131131.0,https://cdn.akamai.steamstatic.com/steam/apps/2399220/header.jpg?t=1687539075
8140,tomb raider: underworld,2008-11-21,8.99,Square Enix,29,3702,1162,0.7611019736842105,AA,1130113.0,https://cdn.akamai.steamstatic.com/steam/apps/8140/header.jpg?t=1592494880
1191120,growing up,2021-10-13,14.99,Vile Monarch,104,1559,189,0.8918764302059496,Indie,1129846.0,https://cdn.akamai.steamstatic.com/steam/apps/1191120/header.jpg?t=1646641735
48800,ship simulator extremes,2010-08-27,4.99,Paradox,22,1014,1003,0.5027268220128904,AAA,1129337.0,https://cdn.akamai.steamstatic.com/steam/apps/48800/header.jpg?t=1646753250
310510,deathtrap,2015-02-04,19.99,Neocoregames,15,1596,310,0.8373557187827911,Indie,1128199.0,https://cdn.akamai.steamstatic.com/steam/apps/310510/header.jpg?t=1618303780
804490,creed: rise to glory™,2018-09-25,29.99,Survios,8,1267,329,0.793859649122807,Indie,1126542.0,https://cdn.akamai.steamstatic.com/steam/apps/804490/header.jpg?t=1604620966
605230,grey hack,2017-12-14,19.99,Loading Home,29,825,96,0.8957654723127035,Indie,1126340.0,https://cdn.akamai.steamstatic.com/steam/apps/605230/header.jpg?t=1646941560
1981820,strike force heroes,2023-11-10,19.99,Indieark,345,2033,469,0.8125499600319744,AA,1122939.0,https://cdn.akamai.steamstatic.com/steam/apps/1981820/header.jpg?t=1701482036
1995890,aerofly fs 4 flight simulator,2022-07-04,59.99,Ipacs,25,49,13,0.7903225806451613,Indie,1122509.0,https://cdn.akamai.steamstatic.com/steam/apps/1995890/header.jpg?t=1657115291
1968730,bounty of one,2022-08-18,3.99,Optizonion,367,73,7,0.9125,Indie,1121073.0,https://cdn.akamai.steamstatic.com/steam/apps/1968730/header.jpg?t=1661026256
815780,pipe by bmx streets,2018-03-15,9.99,Mash,85,5203,353,0.9364650827933764,Indie,1119132.0,https://cdn.akamai.steamstatic.com/steam/apps/815780/header.jpg?t=1589482458
269170,sports bar vr,2016-06-01,19.99,Perilous Orbit,2,693,120,0.8523985239852399,Indie,1118493.0,https://cdn.akamai.steamstatic.com/steam/apps/269170/header.jpg?t=1525982190
1796220,laika: aged through blood,2023-10-19,19.99,Headup,107,1811,74,0.9607427055702916,Indie,1117323.0,https://cdn.akamai.steamstatic.com/steam/apps/1796220/header.jpg?t=1699371208
280520,crea,2016-06-09,14.99,Siege,6,1025,302,0.7724189902034665,Indie,1116144.0,https://cdn.akamai.steamstatic.com/steam/apps/280520/header.jpg?t=1643840444
1100410,commandos 2 - hd remaster,2020-01-24,19.99,Kalypso Media,47,974,816,0.5441340782122905,AA,1116110.0,https://cdn.akamai.steamstatic.com/steam/apps/1100410/header.jpg?t=1655823680
270210,melody's escape,2016-05-20,9.99,Icetesy,3,4483,339,0.9296972210700954,Indie,1116037.0,https://cdn.akamai.steamstatic.com/steam/apps/270210/header.jpg?t=1655576490
1810820,etrian odyssey iii hd,2023-05-31,39.99,Sega,1327,75,5,0.9375,AAA,1115476.0,https://cdn.akamai.steamstatic.com/steam/apps/1810820/header.jpg?t=1685635642
1316680,vladik brutal,2024-08-09,11.99,Narko,1031,3163,405,0.8864910313901345,Indie,1115148.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1316680/header.jpg?t=1723986875
318230,convoy,2015-04-21,14.99,Indietopia,3,1057,276,0.7929482370592649,Indie,1111111.0,https://cdn.akamai.steamstatic.com/steam/apps/318230/header.jpg?t=1586343845
1096570,song of horror complete edition,2019-10-31,29.99,🚀 Raiser,36,992,215,0.8218724109362054,Indie,1109952.0,https://cdn.akamai.steamstatic.com/steam/apps/1096570/header.jpg?t=1654792629
212010,galaxy on fire 2™ full hd,2012-08-21,7.99,Bitcomposer,13,1400,452,0.755939524838013,Indie,1109530.0,https://cdn.akamai.steamstatic.com/steam/apps/212010/header.jpg?t=1447355835
552450,serious sam vr: the first encounter,2017-03-30,39.99,Devolver,2,500,79,0.8635578583765112,Indie,1108832.0,https://cdn.akamai.steamstatic.com/steam/apps/552450/header.jpg?t=1569336466
218410,defender's quest: valley of the forgotten (dx edition),2012-10-30,14.99,Level Up Labs,12,3112,137,0.9578331794398276,Indie,1107394.0,https://cdn.akamai.steamstatic.com/steam/apps/218410/header.jpg?t=1591037505
1157220,nebuchadnezzar,2021-02-17,19.99,Nepos,46,928,232,0.8,Indie,1107364.0,https://cdn.akamai.steamstatic.com/steam/apps/1157220/header.jpg?t=1651671211
312450,order of battle: world war ii,2015-04-30,0.0,Slitherine,352,1884,580,0.7646103896103896,AA,1106009.9283787678,https://cdn.akamai.steamstatic.com/steam/apps/312450/header.jpg?t=1633615404
